title,author,rating,rating_count,description,isbn,image,book_url,pages,published_year,language,genres,source
Roots: The Saga of an American Family,Alex Haley,4.45,164930.0,,9780440174646.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1329398936i/546018.jpg,https://www.goodreads.com/book/show/546018.Roots,729.0,,,"Historical Fiction, Fiction, Classics, Historical, African American",web_scraping
"Ready Player One (Ready Player One, #1)",Ernest Cline,4.23,1303830.0,,9780307887436.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1500930947i/9969571.jpg,https://www.goodreads.com/book/show/9969571-ready-player-one,480.0,,,"Science Fiction, Fiction, Young Adult, Fantasy, Dystopia",web_scraping
"Mistborn: The Final Empire (Mistborn, #1)",Brandon Sanderson,4.49,980632.0,,9780765311788.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1617768316i/68428.jpg,https://www.goodreads.com/book/show/68428.Mistborn,541.0,,,"Fantasy, Fiction, High Fantasy, Audiobook, Epic Fantasy",web_scraping
Never Let Me Go,Kazuo Ishiguro,3.85,858526.0,,9781400078776.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1353048590i/6334.jpg,https://www.goodreads.com/book/show/6334.Never_Let_Me_Go,288.0,,,"Fiction, Science Fiction, Dystopia, Book Club, Contemporary",web_scraping
"Neverwhere (London Below, #1)",Neil Gaiman,4.16,562333.0,,9780060557812.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348747943i/14497.jpg,https://www.goodreads.com/book/show/14497.Neverwhere,370.0,,,"Fantasy, Fiction, Urban Fantasy, Audiobook, Science Fiction Fantasy",web_scraping
"The Vampire Lestat (The Vampire Chronicles, #2)",Anne Rice,4.11,217234.0,,9780345476883.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1347515742i/43814.jpg,https://www.goodreads.com/book/show/43814.The_Vampire_Lestat,481.0,,,"Horror, Fantasy, Vampires, Fiction, Paranormal",web_scraping
"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,4.16,4234866.0,,9781619634442.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1546406962i/16096824.jpg,https://www.goodreads.com/book/show/16096824-a-court-of-thorns-and-roses,419.0,,,"Fantasy, Romance, Romantasy, Young Adult, Fiction",web_scraping
King Lear,William Shakespeare,3.91,237908.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1331563731i/12938.jpg,https://www.goodreads.com/book/show/12938.King_Lear,339.0,,,"Classics, Plays, Shakespeare, Fiction, Drama",web_scraping
"The Girl Who Kicked the Hornet’s Nest (Millennium, #3)",Stieg Larsson,4.24,777365.0,,9780307269997.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327708260i/6892870.jpg,https://www.goodreads.com/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest,566.0,,,"Fiction, Mystery, Thriller, Crime, Mystery Thriller",web_scraping
Requiem for a Dream,Hubert Selby Jr.,4.11,65900.0,,9781560252481.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1676169823i/46945.jpg,https://www.goodreads.com/book/show/46945.Requiem_for_a_Dream,279.0,,,"Fiction, Classics, Thriller, Contemporary, Mystery",web_scraping
"Foundation (Foundation, #1)",Isaac Asimov,4.17,597930.0,,9780553803716.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1417900846i/29579.jpg,https://www.goodreads.com/book/show/29579.Foundation,244.0,,,"Science Fiction, Fiction, Classics, Science Fiction Fantasy, Fantasy",web_scraping
"Girl, Interrupted",Susanna Kaysen,3.94,279516.0,,9780679746041.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1475482930i/68783.jpg,https://www.goodreads.com/book/show/68783.Girl_Interrupted,169.0,,,"Nonfiction, Memoir, Mental Health, Psychology, Classics",web_scraping
All the Light We Cannot See,Anthony Doerr,4.31,1983688.0,,9781476746586.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1451445646i/18143977.jpg,https://www.goodreads.com/book/show/18143977-all-the-light-we-cannot-see,531.0,,,"Historical Fiction, Fiction, Book Club, Historical, War",web_scraping
"Delirium (Delirium, #1)",Lauren Oliver,3.95,479223.0,,9780061726835.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327890411i/11614718.jpg,https://www.goodreads.com/book/show/11614718-delirium,441.0,,,"Young Adult, Dystopia, Romance, Fantasy, Science Fiction",web_scraping
White Oleander,Janet Fitch,4.0,366880.0,,9780316182546.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1501159524i/32234.jpg,https://www.goodreads.com/book/show/32234.White_Oleander,446.0,,,"Fiction, Contemporary, Coming Of Age, Book Club, Literary Fiction",web_scraping
"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,4.47,676207.0,,9781423140603.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1464201354i/12127750.jpg,https://www.goodreads.com/book/show/12127750-the-mark-of-athena,586.0,,,"Fantasy, Mythology, Young Adult, Fiction, Middle Grade",web_scraping
"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,4.4,669761.0,,9781423140597.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1464201114i/9520360.jpg,https://www.goodreads.com/book/show/9520360-the-son-of-neptune,521.0,,,"Fantasy, Mythology, Young Adult, Fiction, Middle Grade",web_scraping
"A Good Girl&apos;s Guide to Murder (A Good Girl&apos;s Guide to Murder, #1)",Holly  Jackson,4.28,1783054.0,,9781405293181.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1545494980i/40916679.jpg,https://www.goodreads.com/book/show/40916679-a-good-girl-s-guide-to-murder,433.0,,,"Mystery, Thriller, Young Adult, Mystery Thriller, Fiction",web_scraping
"Beautiful Disaster (Beautiful, #1)",Jamie McGuire,4.0,708364.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1358259032i/11505797.jpg,https://www.goodreads.com/book/show/11505797-beautiful-disaster,432.0,,,"Romance, New Adult, Contemporary, Young Adult, Contemporary Romance",web_scraping
Uncle Tom’s Cabin,Harriet Beecher Stowe,3.92,243071.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1414349231i/46787.jpg,https://www.goodreads.com/book/show/46787.Uncle_Tom_s_Cabin,438.0,,,"Classics, Fiction, Historical Fiction, Literature, Historical",web_scraping
The Martian,Andy Weir,4.42,1291050.0,,9780804139021.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1413706054i/18007564.jpg,https://www.goodreads.com/book/show/18007564-the-martian,369.0,,,"Science Fiction, Fiction, Audiobook, Book Club, Adventure",web_scraping
The Collector,John Fowles,3.97,94503.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1394828024i/243705.jpg,https://www.goodreads.com/book/show/243705.The_Collector,283.0,,,"Fiction, Classics, Horror, Thriller, Crime",web_scraping
Blood River: A Journey to Africa’s Broken Heart,Tim Butcher,3.98,12103.0,,9780099494287.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1531681288i/2184798.jpg,https://www.goodreads.com/book/show/2184798.Blood_River,363.0,,,"Travel, Nonfiction, Africa, History, Adventure",web_scraping
James and the Giant Peach,Roald Dahl,4.04,517185.0,,9780375814242.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1320412586i/6689.jpg,https://www.goodreads.com/book/show/6689.James_and_the_Giant_Peach,176.0,,,"Childrens, Fantasy, Fiction, Classics, Young Adult",web_scraping
"The Once and Future King (The Once and Future King, #1-5)",T.H. White,4.07,119059.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1338741283i/43545.jpg,https://www.goodreads.com/book/show/43545.The_Once_and_Future_King,639.0,,,"Fantasy, Classics, Fiction, Historical Fiction, Arthurian",web_scraping
Paradise Lost,John Milton,3.86,183049.0,,9780140424393.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1526070678i/15997.jpg,https://www.goodreads.com/book/show/15997.Paradise_Lost,453.0,,,"Classics, Poetry, Fiction, Literature, Religion",web_scraping
Midnight Sun [2008 Draft],Stephenie Meyer,4.01,148881.0,,,,https://www.goodreads.com/book/show/4502877-midnight-sun-2008-draft,264.0,,,"Young Adult, Fantasy, Vampires, Romance, Paranormal",web_scraping
The Time Machine,H.G. Wells,3.89,566461.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327942880i/2493.jpg,https://www.goodreads.com/book/show/2493.The_Time_Machine,118.0,,,"Classics, Science Fiction, Fiction, Time Travel, Fantasy",web_scraping
"All Creatures Great and Small (All Creatures Great and Small, #1-2)",James Herriot,4.36,158768.0,,9780312965785.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1393644607i/32085.jpg,https://www.goodreads.com/book/show/32085.All_Creatures_Great_and_Small,437.0,,,"Nonfiction, Memoir, Animals, Classics, Biography",web_scraping
I Know This Much Is True,Wally Lamb,4.21,327085.0,,9780060987565.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1373532198i/227711.jpg,https://www.goodreads.com/book/show/227711.I_Know_This_Much_Is_True,897.0,,,"Fiction, Contemporary, Book Club, Literary Fiction, Novels",web_scraping
Candide,Voltaire,3.76,302288.0,,9780486266893.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1345060082i/19380.jpg,https://www.goodreads.com/book/show/19380.Candide,129.0,,,"Classics, Fiction, Philosophy, France, Literature",web_scraping
The Complete Works,William Shakespeare,4.48,57702.0,,9780517053614.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327884293i/569564.jpg,https://www.goodreads.com/book/show/569564.The_Complete_Works,1229.0,,,"Classics, Poetry, Fiction, Plays, Shakespeare",web_scraping
"Me Before You (Me Before You, #1)",Jojo Moyes,4.26,1805954.0,,9780670026609.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1665087720i/17347634.jpg,https://www.goodreads.com/book/show/17347634-me-before-you,369.0,,,"Romance, Fiction, Contemporary, Book Club, Chick Lit",web_scraping
"Fourth Wing (The Empyrean, #1)",Rebecca Yarros,4.57,3564987.0,,9781649374042.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1761312598i/61431922.jpg,https://www.goodreads.com/book/show/61431922-fourth-wing,517.0,,,"Fantasy, Romance, Romantasy, Dragons, Fiction",web_scraping
"Heidi (Heidi, #1-2)",Johanna Spyri,4.04,211572.0,,9780753454947.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388462714i/93.jpg,https://www.goodreads.com/book/show/93.Heidi,352.0,,,"Classics, Fiction, Childrens, Young Adult, Historical Fiction",web_scraping
Hamlet,William Shakespeare,4.03,1054319.0,,9780521618748.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1351051208i/1420.jpg,https://www.goodreads.com/book/show/1420.Hamlet,289.0,,,"Classics, Plays, Fiction, Shakespeare, Drama",web_scraping
Invisible Man,Ralph Ellison,3.92,202320.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1556482805i/16981.jpg,https://www.goodreads.com/book/show/16981.Invisible_Man,581.0,,,"Classics, Fiction, Literature, Historical Fiction, Race",web_scraping
The Historian,Elizabeth Kostova,3.8,276951.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1717145561i/30236962.jpg,https://www.goodreads.com/book/show/30236962-the-historian,704.0,,,"Historical Fiction, Fiction, Fantasy, Horror, Vampires",web_scraping
"Darkly Dreaming Dexter (Dexter, #1)",Jeff Lindsay,3.9,219581.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1557598685i/17231.jpg,https://www.goodreads.com/book/show/17231.Darkly_Dreaming_Dexter,288.0,,,"Fiction, Mystery, Thriller, Crime, Horror",web_scraping
Flow Down Like Silver,Ki Longfellow,4.01,4509.0,,9780975925591.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348371147i/6801755.jpg,https://www.goodreads.com/book/show/6801755-flow-down-like-silver,301.0,,,"Historical Fiction, Fiction, Egypt, Historical, Philosophy",web_scraping
Less Than Zero,Bret Easton Ellis,3.61,100142.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1750083768i/9915.jpg,https://www.goodreads.com/book/show/9915.Less_Than_Zero,208.0,,,"Fiction, Contemporary, Novels, Classics, American",web_scraping
The Thirteenth Tale,Diane Setterfield,3.98,326993.0,,9780743298025.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1346267826i/40440.jpg,https://www.goodreads.com/book/show/40440.The_Thirteenth_Tale,406.0,,,"Fiction, Mystery, Historical Fiction, Book Club, Gothic",web_scraping
"The Wise Man&apos;s Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,4.55,622199.0,,9780756404734.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1452624392i/1215032.jpg,https://www.goodreads.com/book/show/1215032.The_Wise_Man_s_Fear,994.0,,,"Fantasy, Fiction, Epic Fantasy, High Fantasy, Audiobook",web_scraping
The Killer Inside Me,Jim Thompson,3.87,26788.0,,9780679733973.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1403187402i/298663.jpg,https://www.goodreads.com/book/show/298663.The_Killer_Inside_Me,244.0,,,"Fiction, Crime, Mystery, Noir, Thriller",web_scraping
"Lamb: The Gospel According to Biff, Christ’s Childhood Pal",Christopher Moore,4.22,182354.0,,9780380813810.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1331419009i/28881.jpg,https://www.goodreads.com/book/show/28881.Lamb,444.0,,,"Fiction, Humor, Historical Fiction, Fantasy, Religion",web_scraping
The Complete Maus,Art Spiegelman,4.58,255254.0,,9780141014081.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327354180i/15195.jpg,https://www.goodreads.com/book/show/15195.The_Complete_Maus,296.0,,,"Graphic Novels, Comics, Nonfiction, History, Memoir",web_scraping
"Walden or, Life in the Woods",Henry David Thoreau,3.77,204578.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1630470982i/16902.jpg,https://www.goodreads.com/book/show/16902.Walden_or_Life_in_the_Woods,352.0,,,"Classics, Philosophy, Nonfiction, Nature, Memoir",web_scraping
"Are You There God? It’s Me, Margaret",Judy Blume,3.95,256289.0,,9780689841583.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388356524i/37732.jpg,https://www.goodreads.com/book/show/37732.Are_You_There_God_It_s_Me_Margaret,149.0,,,"Young Adult, Fiction, Classics, Middle Grade, Childrens",web_scraping
"The Talented Mr. Ripley (Ripley, #1)",Patricia Highsmith,3.95,117988.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1746213953i/2247142.jpg,https://www.goodreads.com/book/show/2247142.The_Talented_Mr_Ripley,271.0,,,"Fiction, Classics, Mystery, Thriller, Crime",web_scraping
Leaves of Grass,Walt Whitman,4.11,116837.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1418012204i/27494.jpg,https://www.goodreads.com/book/show/27494.Leaves_of_Grass,624.0,,,"Poetry, Classics, Fiction, Literature, American",web_scraping
"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,4.21,567554.0,,9781442416864.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1460477703i/8755776.jpg,https://www.goodreads.com/book/show/8755776-city-of-lost-souls,535.0,,,"Fantasy, Young Adult, Romance, Paranormal, Urban Fantasy",web_scraping
"Graceling (Graceling Realm, #1)",Kristin Cashore,4.06,480625.0,,9780152063962.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1331548394i/3236307.jpg,https://www.goodreads.com/book/show/3236307-graceling,471.0,,,"Fantasy, Young Adult, Romance, Fiction, Young Adult Fantasy",web_scraping
Different Seasons,Stephen  King,4.36,221709.0,,9780751514629.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1763979040i/39662.jpg,https://www.goodreads.com/book/show/39662.Different_Seasons,560.0,,,"Horror, Fiction, Short Stories, Thriller, Mystery",web_scraping
"L.A. Confidential (L.A. Quartet, #3)",James Ellroy,4.18,37915.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348575361i/57727.jpg,https://www.goodreads.com/book/show/57727.L_A_Confidential,496.0,,,"Fiction, Crime, Mystery, Noir, Thriller",web_scraping
Galveston,Nic Pizzolatto,3.76,17448.0,,9781439166642.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1593570705i/7203669.jpg,https://www.goodreads.com/book/show/7203669-galveston,272.0,,,"Fiction, Crime, Thriller, Mystery, Noir",web_scraping
"Hidden Bodies (You, #2)",Caroline Kepnes,3.75,92324.0,,9781476785639.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1550176155i/29430824.jpg,https://www.goodreads.com/book/show/29430824-hidden-bodies,448.0,,,"Thriller, Fiction, Audiobook, Mystery, Mystery Thriller",web_scraping
"My Sister, the Serial Killer",Oyinkan Braithwaite,3.64,354404.0,,9780385544238.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1523366732i/38819868.jpg,https://www.goodreads.com/book/show/38819868-my-sister-the-serial-killer,226.0,,,"Fiction, Thriller, Mystery, Audiobook, Contemporary",web_scraping
Audition,Ryū Murakami,3.54,19919.0,,9780747589488.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1356462391i/3392668.jpg,https://www.goodreads.com/book/show/3392668-audition,208.0,,,"Horror, Fiction, Thriller, Japan, Japanese Literature",web_scraping
